filename,class,split
Normal/Normal- (303).jpg,Normal,train
Stone/Stone- (1288).jpg,Stone,train
Cyst/Cyst- (1817).jpg,Cyst,train
Normal/Normal- (1252).jpg,Normal,train
Cyst/Cyst- (2435).jpg,Cyst,train
Cyst/Cyst- (1609).jpg,Cyst,train
Cyst/Cyst- (22).jpg,Cyst,train
Tumor/Tumor- (1323).jpg,Tumor,train
Tumor/Tumor- (185).jpg,Tumor,train
Tumor/Tumor- (1415).jpg,Tumor,train
Normal/Normal- (2633).jpg,Normal,train
Stone/Stone- (300).jpg,Stone,train
Normal/Normal- (1681).jpg,Normal,train
Cyst/Cyst- (1631).jpg,Cyst,train
Cyst/Cyst- (2091).jpg,Cyst,train
Cyst/Cyst- (2493).jpg,Cyst,train
Tumor/Tumor- (1494).jpg,Tumor,train
Stone/Stone- (328).jpg,Stone,train
Cyst/Cyst- (1836).jpg,Cyst,train
Cyst/Cyst- (2047).jpg,Cyst,train
Cyst/Cyst- (2122).jpg,Cyst,train
Cyst/Cyst- (185).jpg,Cyst,train
Cyst/Cyst- (1395).jpg,Cyst,train
Normal/Normal- (3156).jpg,Normal,train
Normal/Normal- (183).jpg,Normal,train
Cyst/Cyst- (2216).jpg,Cyst,train
Normal/Normal- (2515).jpg,Normal,train
Tumor/Tumor- (1660).jpg,Tumor,train
Tumor/Tumor- (1309).jpg,Tumor,train
Normal/Normal- (1780).jpg,Normal,train
Cyst/Cyst- (1092).jpg,Cyst,train
Tumor/Tumor- (148).jpg,Tumor,train
Cyst/Cyst- (184).jpg,Cyst,train
Cyst/Cyst- (102).jpg,Cyst,train
Tumor/Tumor- (1351).jpg,Tumor,train
Normal/Normal- (3179).jpg,Normal,train
Cyst/Cyst- (1789).jpg,Cyst,train
Normal/Normal- (2172).jpg,Normal,train
Stone/Stone- (188).jpg,Stone,train
Cyst/Cyst- (1317).jpg,Cyst,train
Cyst/Cyst- (2182).jpg,Cyst,train
Stone/Stone- (1143).jpg,Stone,train
Cyst/Cyst- (2252).jpg,Cyst,train
Normal/Normal- (1966).jpg,Normal,train
Tumor/Tumor- (1719).jpg,Tumor,train
Normal/Normal- (3155).jpg,Normal,train
Normal/Normal- (1076).jpg,Normal,train
Cyst/Cyst- (120).jpg,Cyst,train
Tumor/Tumor- (192).jpg,Tumor,train
Normal/Normal- (1793).jpg,Normal,train
Normal/Normal- (1127).jpg,Normal,train
Tumor/Tumor- (1710).jpg,Tumor,train
Cyst/Cyst- (2641).jpg,Cyst,train
Tumor/Tumor- (2006).jpg,Tumor,train
Normal/Normal- (1679).jpg,Normal,train
Normal/Normal- (2907).jpg,Normal,train
Stone/Stone- (1247).jpg,Stone,train
Tumor/Tumor- (1469).jpg,Tumor,train
Normal/Normal- (2111).jpg,Normal,train
Tumor/Tumor- (1392).jpg,Tumor,train
Stone/Stone- (126).jpg,Stone,train
Tumor/Tumor- (1505).jpg,Tumor,train
Normal/Normal- (2869).jpg,Normal,train
Tumor/Tumor- (1265).jpg,Tumor,train
Stone/Stone- (1373).jpg,Stone,train
Normal/Normal- (224).jpg,Normal,train
Stone/Stone- (1264).jpg,Stone,train
Normal/Normal- (1331).jpg,Normal,train
Normal/Normal- (2528).jpg,Normal,train
Normal/Normal- (2126).jpg,Normal,train
Cyst/Cyst- (2200).jpg,Cyst,train
Stone/Stone- (1114).jpg,Stone,train
Normal/Normal- (1368).jpg,Normal,train
Normal/Normal- (1608).jpg,Normal,train
Normal/Normal- (1640).jpg,Normal,train
Stone/Stone- (1023).jpg,Stone,train
Cyst/Cyst- (1600).jpg,Cyst,train
Tumor/Tumor- (160).jpg,Tumor,train
Cyst/Cyst- (1103).jpg,Cyst,train
Normal/Normal- (1461).jpg,Normal,train
Tumor/Tumor- (1486).jpg,Tumor,train
Cyst/Cyst- (2261).jpg,Cyst,train
Normal/Normal- (1425).jpg,Normal,train
Normal/Normal- (1423).jpg,Normal,train
Cyst/Cyst- (1725).jpg,Cyst,train
Stone/Stone- (32).jpg,Stone,train
Tumor/Tumor- (1751).jpg,Tumor,train
Tumor/Tumor- (1782).jpg,Tumor,train
Stone/Stone- (1282).jpg,Stone,train
Cyst/Cyst- (172).jpg,Cyst,train
Normal/Normal- (1078).jpg,Normal,train
Stone/Stone- (1152).jpg,Stone,train
Normal/Normal- (1662).jpg,Normal,train
Cyst/Cyst- (1168).jpg,Cyst,train
Normal/Normal- (2354).jpg,Normal,train
Normal/Normal- (1301).jpg,Normal,train
Normal/Normal- (2409).jpg,Normal,train
Tumor/Tumor- (1192).jpg,Tumor,train
Cyst/Cyst- (1738).jpg,Cyst,train
Normal/Normal- (3174).jpg,Normal,train
Cyst/Cyst- (2306).jpg,Cyst,train
Normal/Normal- (2174).jpg,Normal,train
Cyst/Cyst- (1237).jpg,Cyst,train
Tumor/Tumor- (1547).jpg,Tumor,train
Normal/Normal- (1620).jpg,Normal,train
Cyst/Cyst- (1558).jpg,Cyst,train
Stone/Stone- (291).jpg,Stone,train
Normal/Normal- (1551).jpg,Normal,train
Normal/Normal- (1376).jpg,Normal,train
Tumor/Tumor- (1855).jpg,Tumor,train
Tumor/Tumor- (1075).jpg,Tumor,train
Cyst/Cyst- (1823).jpg,Cyst,train
Normal/Normal- (2646).jpg,Normal,train
Normal/Normal- (271).jpg,Normal,train
Normal/Normal- (2007).jpg,Normal,train
Tumor/Tumor- (1527).jpg,Tumor,train
Cyst/Cyst- (1256).jpg,Cyst,train
Normal/Normal- (1392).jpg,Normal,train
Cyst/Cyst- (2017).jpg,Cyst,train
Normal/Normal- (138).jpg,Normal,train
Tumor/Tumor- (1917).jpg,Tumor,train
Stone/Stone- (197).jpg,Stone,train
Cyst/Cyst- (1639).jpg,Cyst,train
Normal/Normal- (1291).jpg,Normal,train
Normal/Normal- (1585).jpg,Normal,train
Normal/Normal- (258).jpg,Normal,train
Normal/Normal- (2966).jpg,Normal,train
Stone/Stone- (375).jpg,Stone,train
Stone/Stone- (341).jpg,Stone,train
Normal/Normal- (2581).jpg,Normal,train
Cyst/Cyst- (1554).jpg,Cyst,train
Tumor/Tumor- (1126).jpg,Tumor,train
Normal/Normal- (2261).jpg,Normal,train
Tumor/Tumor- (1531).jpg,Tumor,train
Tumor/Tumor- (1294).jpg,Tumor,train
Cyst/Cyst- (264).jpg,Cyst,train
Normal/Normal- (1106).jpg,Normal,train
Normal/Normal- (1071).jpg,Normal,train
Normal/Normal- (171).jpg,Normal,train
Normal/Normal- (1857).jpg,Normal,train
Normal/Normal- (1249).jpg,Normal,train
Tumor/Tumor- (1948).jpg,Tumor,train
Tumor/Tumor- (1832).jpg,Tumor,train
Cyst/Cyst- (1984).jpg,Cyst,train
Cyst/Cyst- (205).jpg,Cyst,train
Cyst/Cyst- (1389).jpg,Cyst,train
Normal/Normal- (2095).jpg,Normal,train
Stone/Stone- (374).jpg,Stone,train
Normal/Normal- (1627).jpg,Normal,train
Tumor/Tumor- (1269).jpg,Tumor,train
Cyst/Cyst- (204).jpg,Cyst,train
Normal/Normal- (1202).jpg,Normal,train
Stone/Stone- (366).jpg,Stone,train
Normal/Normal- (2173).jpg,Normal,train
Tumor/Tumor- (1049).jpg,Tumor,train
Normal/Normal- (3041).jpg,Normal,train
Stone/Stone- (254).jpg,Stone,train
Tumor/Tumor- (1668).jpg,Tumor,train
Cyst/Cyst- (1255).jpg,Cyst,train
Normal/Normal- (2648).jpg,Normal,train
Cyst/Cyst- (1331).jpg,Cyst,train
Normal/Normal- (1575).jpg,Normal,train
Cyst/Cyst- (181).jpg,Cyst,train
Stone/Stone- (1089).jpg,Stone,train
Cyst/Cyst- (1366).jpg,Cyst,train
Cyst/Cyst- (2605).jpg,Cyst,train
Tumor/Tumor- (1910).jpg,Tumor,train
Normal/Normal- (209).jpg,Normal,train
Normal/Normal- (2458).jpg,Normal,train
Tumor/Tumor- (1709).jpg,Tumor,train
Stone/Stone- (301).jpg,Stone,train
Normal/Normal- (2518).jpg,Normal,train
Normal/Normal- (1648).jpg,Normal,train
Cyst/Cyst- (1181).jpg,Cyst,train
Normal/Normal- (27).jpg,Normal,train
Normal/Normal- (2759).jpg,Normal,train
Normal/Normal- (1173).jpg,Normal,train
Normal/Normal- (1868).jpg,Normal,train
Tumor/Tumor- (1055).jpg,Tumor,train
Tumor/Tumor- (1287).jpg,Tumor,train
Cyst/Cyst- (1428).jpg,Cyst,train
Normal/Normal- (1934).jpg,Normal,train
Tumor/Tumor- (1337).jpg,Tumor,train
Normal/Normal- (3043).jpg,Normal,train
Normal/Normal- (1767).jpg,Normal,train
Cyst/Cyst- (1559).jpg,Cyst,train
Normal/Normal- (2666).jpg,Normal,train
Cyst/Cyst- (2428).jpg,Cyst,train
Normal/Normal- (3162).jpg,Normal,train
Cyst/Cyst- (2140).jpg,Cyst,train
Normal/Normal- (296).jpg,Normal,train
Cyst/Cyst- (1935).jpg,Cyst,train
Normal/Normal- (3176).jpg,Normal,train
Normal/Normal- (2531).jpg,Normal,train
Normal/Normal- (231).jpg,Normal,train
Stone/Stone- (1112).jpg,Stone,train
Cyst/Cyst- (1898).jpg,Cyst,train
Stone/Stone- (1036).jpg,Stone,train
Tumor/Tumor- (1534).jpg,Tumor,train
Tumor/Tumor- (1509).jpg,Tumor,train
Normal/Normal- (1490).jpg,Normal,train
Normal/Normal- (2088).jpg,Normal,train
Normal/Normal- (2854).jpg,Normal,train
Normal/Normal- (2415).jpg,Normal,train
Cyst/Cyst- (192).jpg,Cyst,train
Normal/Normal- (3222).jpg,Normal,train
Normal/Normal- (1402).jpg,Normal,train
Cyst/Cyst- (2580).jpg,Cyst,train
Tumor/Tumor- (1961).jpg,Tumor,train
Tumor/Tumor- (1122).jpg,Tumor,train
Tumor/Tumor- (1800).jpg,Tumor,train
Normal/Normal- (2832).jpg,Normal,train
Tumor/Tumor- (1493).jpg,Tumor,train
Normal/Normal- (198).jpg,Normal,train
Cyst/Cyst- (1953).jpg,Cyst,train
Cyst/Cyst- (260).jpg,Cyst,train
Normal/Normal- (2265).jpg,Normal,train
Tumor/Tumor- (2007).jpg,Tumor,train
Stone/Stone- (369).jpg,Stone,train
Normal/Normal- (2215).jpg,Normal,train
Cyst/Cyst- (1137).jpg,Cyst,train
Cyst/Cyst- (1814).jpg,Cyst,train
Normal/Normal- (298).jpg,Normal,train
Normal/Normal- (2895).jpg,Normal,train
Normal/Normal- (1980).jpg,Normal,train
Cyst/Cyst- (1442).jpg,Cyst,train
Stone/Stone- (1242).jpg,Stone,train
Tumor/Tumor- (1953).jpg,Tumor,train
Normal/Normal- (2448).jpg,Normal,train
Tumor/Tumor- (1467).jpg,Tumor,train
Cyst/Cyst- (1491).jpg,Cyst,train
Normal/Normal- (208).jpg,Normal,train
Cyst/Cyst- (115).jpg,Cyst,train
Tumor/Tumor- (1923).jpg,Tumor,train
Normal/Normal- (2770).jpg,Normal,train
Stone/Stone- (1059).jpg,Stone,train
Normal/Normal- (2045).jpg,Normal,train
Normal/Normal- (28).jpg,Normal,train
Tumor/Tumor- (1628).jpg,Tumor,train
Normal/Normal- (2256).jpg,Normal,train
Cyst/Cyst- (1233).jpg,Cyst,train
Cyst/Cyst- (214).jpg,Cyst,train
Cyst/Cyst- (109).jpg,Cyst,train
Tumor/Tumor- (1237).jpg,Tumor,train
Stone/Stone- (1026).jpg,Stone,train
Tumor/Tumor- (1613).jpg,Tumor,train
Normal/Normal- (2735).jpg,Normal,train
Normal/Normal- (1214).jpg,Normal,train
Normal/Normal- (2704).jpg,Normal,train
Normal/Normal- (3054).jpg,Normal,train
Stone/Stone- (210).jpg,Stone,train
Normal/Normal- (2850).jpg,Normal,train
Cyst/Cyst- (1303).jpg,Cyst,train
Normal/Normal- (2361).jpg,Normal,train
Cyst/Cyst- (1370).jpg,Cyst,train
Cyst/Cyst- (1925).jpg,Cyst,train
Cyst/Cyst- (1113).jpg,Cyst,train
Stone/Stone- (368).jpg,Stone,train
Normal/Normal- (21).jpg,Normal,train
Normal/Normal- (126).jpg,Normal,train
Tumor/Tumor- (1428).jpg,Tumor,train
Normal/Normal- (1455).jpg,Normal,train
Normal/Normal- (246).jpg,Normal,train
Normal/Normal- (1600).jpg,Normal,train
Cyst/Cyst- (1593).jpg,Cyst,train
Normal/Normal- (2994).jpg,Normal,train
Cyst/Cyst- (1435).jpg,Cyst,train
Cyst/Cyst- (2460).jpg,Cyst,train
Normal/Normal- (1171).jpg,Normal,train
Stone/Stone- (1067).jpg,Stone,train
Tumor/Tumor- (156).jpg,Tumor,train
Normal/Normal- (187).jpg,Normal,train
Stone/Stone- (312).jpg,Stone,train
Normal/Normal- (2520).jpg,Normal,train
Normal/Normal- (1198).jpg,Normal,train
Tumor/Tumor- (1215).jpg,Tumor,train
Cyst/Cyst- (1867).jpg,Cyst,train
Stone/Stone- (1299).jpg,Stone,train
Tumor/Tumor- (1470).jpg,Tumor,train
Tumor/Tumor- (1040).jpg,Tumor,train
Normal/Normal- (2803).jpg,Normal,train
Normal/Normal- (2422).jpg,Normal,train
Normal/Normal- (1418).jpg,Normal,train
Cyst/Cyst- (1988).jpg,Cyst,train
Normal/Normal- (1282).jpg,Normal,train
Normal/Normal- (285).jpg,Normal,train
Cyst/Cyst- (1188).jpg,Cyst,train
Normal/Normal- (1829).jpg,Normal,train
Normal/Normal- (1501).jpg,Normal,train
Normal/Normal- (1336).jpg,Normal,train
Normal/Normal- (3036).jpg,Normal,train
Normal/Normal- (1690).jpg,Normal,train
Stone/Stone- (351).jpg,Stone,train
Tumor/Tumor- (1905).jpg,Tumor,train
Tumor/Tumor- (1155).jpg,Tumor,train
Stone/Stone- (1328).jpg,Stone,train
Normal/Normal- (1778).jpg,Normal,train
Tumor/Tumor- (1954).jpg,Tumor,train
Normal/Normal- (1657).jpg,Normal,train
Cyst/Cyst- (1591).jpg,Cyst,train
Normal/Normal- (1415).jpg,Normal,train
Normal/Normal- (1704).jpg,Normal,train
Normal/Normal- (1243).jpg,Normal,train
Normal/Normal- (2190).jpg,Normal,train
Normal/Normal- (1105).jpg,Normal,train
Normal/Normal- (268).jpg,Normal,train
Tumor/Tumor- (1231).jpg,Tumor,train
Normal/Normal- (2359).jpg,Normal,train
Stone/Stone- (1150).jpg,Stone,train
Cyst/Cyst- (1049).jpg,Cyst,train
Normal/Normal- (3038).jpg,Normal,train
Cyst/Cyst- (2417).jpg,Cyst,train
Normal/Normal- (1261).jpg,Normal,train
Normal/Normal- (3139).jpg,Normal,train
Tumor/Tumor- (1893).jpg,Tumor,train
Stone/Stone- (1339).jpg,Stone,train
Tumor/Tumor- (2002).jpg,Tumor,train
Normal/Normal- (2393).jpg,Normal,train
Tumor/Tumor- (1193).jpg,Tumor,train
Tumor/Tumor- (1183).jpg,Tumor,train
Stone/Stone- (1108).jpg,Stone,train
Cyst/Cyst- (2399).jpg,Cyst,train
Cyst/Cyst- (1099).jpg,Cyst,train
Cyst/Cyst- (1104).jpg,Cyst,train
Cyst/Cyst- (1796).jpg,Cyst,train
Normal/Normal- (2391).jpg,Normal,train
Normal/Normal- (2596).jpg,Normal,train
Cyst/Cyst- (1699).jpg,Cyst,train
Cyst/Cyst- (2598).jpg,Cyst,train
Normal/Normal- (2847).jpg,Normal,train
Normal/Normal- (2319).jpg,Normal,train
Cyst/Cyst- (1608).jpg,Cyst,train
Stone/Stone- (1027).jpg,Stone,train
Stone/Stone- (1205).jpg,Stone,train
Stone/Stone- (1115).jpg,Stone,train
Cyst/Cyst- (1660).jpg,Cyst,train
Stone/Stone- (233).jpg,Stone,train
Normal/Normal- (3085).jpg,Normal,train
Normal/Normal- (2526).jpg,Normal,train
Cyst/Cyst- (1311).jpg,Cyst,train
Normal/Normal- (1412).jpg,Normal,train
Cyst/Cyst- (2545).jpg,Cyst,train
Normal/Normal- (1892).jpg,Normal,train
Tumor/Tumor- (1251).jpg,Tumor,train
Normal/Normal- (2594).jpg,Normal,train
Normal/Normal- (128).jpg,Normal,train
Tumor/Tumor- (1772).jpg,Tumor,train
Normal/Normal- (3135).jpg,Normal,train
Cyst/Cyst- (2264).jpg,Cyst,train
Cyst/Cyst- (1970).jpg,Cyst,train
Stone/Stone- (1107).jpg,Stone,train
Normal/Normal- (2993).jpg,Normal,train
Stone/Stone- (1017).jpg,Stone,train
Tumor/Tumor- (189).jpg,Tumor,train
Stone/Stone- (1308).jpg,Stone,train
Normal/Normal- (2491).jpg,Normal,train
Normal/Normal- (1754).jpg,Normal,train
Normal/Normal- (221).jpg,Normal,train
Stone/Stone- (320).jpg,Stone,train
Tumor/Tumor- (1199).jpg,Tumor,train
Cyst/Cyst- (1838).jpg,Cyst,train
Cyst/Cyst- (1856).jpg,Cyst,train
Cyst/Cyst- (1992).jpg,Cyst,train
Cyst/Cyst- (1538).jpg,Cyst,train
Normal/Normal- (3152).jpg,Normal,train
Cyst/Cyst- (2446).jpg,Cyst,train
Cyst/Cyst- (117).jpg,Cyst,train
Cyst/Cyst- (1037).jpg,Cyst,train
Normal/Normal- (2254).jpg,Normal,train
Tumor/Tumor- (1089).jpg,Tumor,train
Normal/Normal- (123).jpg,Normal,train
Tumor/Tumor- (1043).jpg,Tumor,train
Normal/Normal- (1355).jpg,Normal,train
Normal/Normal- (3165).jpg,Normal,train
Stone/Stone- (310).jpg,Stone,train
Stone/Stone- (1228).jpg,Stone,train
Normal/Normal- (3019).jpg,Normal,train
Tumor/Tumor- (158).jpg,Tumor,train
Normal/Normal- (2293).jpg,Normal,train
Normal/Normal- (2).jpg,Normal,train
Cyst/Cyst- (140).jpg,Cyst,train
Stone/Stone- (202).jpg,Stone,train
Normal/Normal- (2230).jpg,Normal,train
Normal/Normal- (1553).jpg,Normal,train
Normal/Normal- (2776).jpg,Normal,train
Normal/Normal- (3077).jpg,Normal,train
Cyst/Cyst- (1203).jpg,Cyst,train
Cyst/Cyst- (2149).jpg,Cyst,train
Stone/Stone- (1139).jpg,Stone,train
Cyst/Cyst- (1493).jpg,Cyst,train
Cyst/Cyst- (236).jpg,Cyst,train
Cyst/Cyst- (1073).jpg,Cyst,train
Normal/Normal- (1421).jpg,Normal,train
Normal/Normal- (2121).jpg,Normal,train
Cyst/Cyst- (1342).jpg,Cyst,train
Tumor/Tumor- (147).jpg,Tumor,train
Tumor/Tumor- (1479).jpg,Tumor,train
Tumor/Tumor- (1434).jpg,Tumor,train
Normal/Normal- (1397).jpg,Normal,train
Cyst/Cyst- (2562).jpg,Cyst,train
Normal/Normal- (1920).jpg,Normal,train
Cyst/Cyst- (1815).jpg,Cyst,train
Cyst/Cyst- (1542).jpg,Cyst,train
Normal/Normal- (3126).jpg,Normal,train
Normal/Normal- (1152).jpg,Normal,train
Cyst/Cyst- (138).jpg,Cyst,train
Cyst/Cyst- (1911).jpg,Cyst,train
Stone/Stone- (1313).jpg,Stone,train
Normal/Normal- (2789).jpg,Normal,train
Tumor/Tumor- (1270).jpg,Tumor,train
Cyst/Cyst- (2489).jpg,Cyst,train
Normal/Normal- (2946).jpg,Normal,train
Normal/Normal- (2687).jpg,Normal,train
Cyst/Cyst- (2169).jpg,Cyst,train
Cyst/Cyst- (1414).jpg,Cyst,train
Tumor/Tumor- (117).jpg,Tumor,train
Cyst/Cyst- (1257).jpg,Cyst,train
Stone/Stone- (1010).jpg,Stone,train
Cyst/Cyst- (1829).jpg,Cyst,train
Cyst/Cyst- (2492).jpg,Cyst,train
Normal/Normal- (2213).jpg,Normal,train
Stone/Stone- (1225).jpg,Stone,train
Normal/Normal- (149).jpg,Normal,train
Normal/Normal- (3194).jpg,Normal,train
Normal/Normal- (1860).jpg,Normal,train
Normal/Normal- (2139).jpg,Normal,train
Tumor/Tumor- (1209).jpg,Tumor,train
Cyst/Cyst- (2434).jpg,Cyst,train
Cyst/Cyst- (2302).jpg,Cyst,train
Normal/Normal- (2423).jpg,Normal,train
Normal/Normal- (2189).jpg,Normal,train
Stone/Stone- (1355).jpg,Stone,train
Cyst/Cyst- (2571).jpg,Cyst,train
Normal/Normal- (1384).jpg,Normal,train
Cyst/Cyst- (1852).jpg,Cyst,train
Normal/Normal- (2164).jpg,Normal,train
Tumor/Tumor- (1606).jpg,Tumor,train
Cyst/Cyst- (1574).jpg,Cyst,train
Normal/Normal- (2582).jpg,Normal,train
Cyst/Cyst- (1280).jpg,Cyst,train
Normal/Normal- (2996).jpg,Normal,train
Normal/Normal- (2658).jpg,Normal,train
Cyst/Cyst- (2412).jpg,Cyst,train
Cyst/Cyst- (1465).jpg,Cyst,train
Stone/Stone- (131).jpg,Stone,train
Tumor/Tumor- (1542).jpg,Tumor,train
Tumor/Tumor- (1965).jpg,Tumor,train
Normal/Normal- (1085).jpg,Normal,train
Normal/Normal- (1017).jpg,Normal,train
Normal/Normal- (3013).jpg,Normal,train
Cyst/Cyst- (2001).jpg,Cyst,train
Stone/Stone- (1252).jpg,Stone,train
Normal/Normal- (1073).jpg,Normal,train
Normal/Normal- (2762).jpg,Normal,train
Tumor/Tumor- (1484).jpg,Tumor,train
Tumor/Tumor- (1303).jpg,Tumor,train
Tumor/Tumor- (1036).jpg,Tumor,train
Cyst/Cyst- (1097).jpg,Cyst,train
Tumor/Tumor- (1472).jpg,Tumor,train
Normal/Normal- (2746).jpg,Normal,train
Tumor/Tumor- (1940).jpg,Tumor,train
Normal/Normal- (1971).jpg,Normal,train
Stone/Stone- (1058).jpg,Stone,train
Stone/Stone- (1030).jpg,Stone,train
Cyst/Cyst- (1368).jpg,Cyst,train
Tumor/Tumor- (1598).jpg,Tumor,train
Tumor/Tumor- (1136).jpg,Tumor,train
Normal/Normal- (1090).jpg,Normal,train
Tumor/Tumor- (1358).jpg,Tumor,train
Cyst/Cyst- (250).jpg,Cyst,train
Cyst/Cyst- (1380).jpg,Cyst,train
Normal/Normal- (1719).jpg,Normal,train
Normal/Normal- (1606).jpg,Normal,train
Tumor/Tumor- (1258).jpg,Tumor,train
Normal/Normal- (318).jpg,Normal,train
Normal/Normal- (2677).jpg,Normal,train
Cyst/Cyst- (1308).jpg,Cyst,train
Normal/Normal- (1027).jpg,Normal,train
Normal/Normal- (3158).jpg,Normal,train
Cyst/Cyst- (1033).jpg,Cyst,train
Tumor/Tumor- (1031).jpg,Tumor,train
Cyst/Cyst- (2454).jpg,Cyst,train
Normal/Normal- (1949).jpg,Normal,train
Cyst/Cyst- (1377).jpg,Cyst,train
Stone/Stone- (1230).jpg,Stone,train
Tumor/Tumor- (1118).jpg,Tumor,train
Normal/Normal- (2027).jpg,Normal,train
Tumor/Tumor- (2015).jpg,Tumor,train
Cyst/Cyst- (1624).jpg,Cyst,train
Cyst/Cyst- (2076).jpg,Cyst,train
Cyst/Cyst- (222).jpg,Cyst,train
Tumor/Tumor- (1865).jpg,Tumor,train
Cyst/Cyst- (1520).jpg,Cyst,train
Cyst/Cyst- (1094).jpg,Cyst,train
Normal/Normal- (1379).jpg,Normal,train
Cyst/Cyst- (1404).jpg,Cyst,train
Cyst/Cyst- (2599).jpg,Cyst,train
Normal/Normal- (1505).jpg,Normal,train
Normal/Normal- (172).jpg,Normal,train
Normal/Normal- (2650).jpg,Normal,train
Cyst/Cyst- (2330).jpg,Cyst,train
Cyst/Cyst- (2290).jpg,Cyst,train
Normal/Normal- (1175).jpg,Normal,train
Tumor/Tumor- (181).jpg,Tumor,train
Stone/Stone- (1274).jpg,Stone,train
Tumor/Tumor- (1273).jpg,Tumor,train
Normal/Normal- (2118).jpg,Normal,train
Cyst/Cyst- (1372).jpg,Cyst,train
Normal/Normal- (2364).jpg,Normal,train
Cyst/Cyst- (1848).jpg,Cyst,train
Cyst/Cyst- (2096).jpg,Cyst,train
Cyst/Cyst- (1512).jpg,Cyst,train
Normal/Normal- (3130).jpg,Normal,train
Tumor/Tumor- (199).jpg,Tumor,train
Stone/Stone- (276).jpg,Stone,train
Tumor/Tumor- (1738).jpg,Tumor,train
Tumor/Tumor- (1452).jpg,Tumor,train
Normal/Normal- (2546).jpg,Normal,train
Stone/Stone- (1245).jpg,Stone,train
Stone/Stone- (1046).jpg,Stone,train
Cyst/Cyst- (1849).jpg,Cyst,train
Cyst/Cyst- (217).jpg,Cyst,train
Cyst/Cyst- (1195).jpg,Cyst,train
Stone/Stone- (1149).jpg,Stone,train
Normal/Normal- (1095).jpg,Normal,train
Stone/Stone- (1327).jpg,Stone,train
Normal/Normal- (1358).jpg,Normal,train
Cyst/Cyst- (13).jpg,Cyst,train
Normal/Normal- (3004).jpg,Normal,train
Normal/Normal- (2097).jpg,Normal,train
Cyst/Cyst- (2450).jpg,Cyst,train
Stone/Stone- (1351).jpg,Stone,train
Tumor/Tumor- (1026).jpg,Tumor,train
Cyst/Cyst- (2572).jpg,Cyst,train
Normal/Normal- (2399).jpg,Normal,train
Cyst/Cyst- (1041).jpg,Cyst,train
Tumor/Tumor- (1275).jpg,Tumor,train
Normal/Normal- (1517).jpg,Normal,train
Stone/Stone- (1284).jpg,Stone,train
Normal/Normal- (113).jpg,Normal,train
Tumor/Tumor- (2012).jpg,Tumor,train
Normal/Normal- (1319).jpg,Normal,train
Cyst/Cyst- (1976).jpg,Cyst,train
Cyst/Cyst- (2153).jpg,Cyst,train
Cyst/Cyst- (1966).jpg,Cyst,train
Tumor/Tumor- (1400).jpg,Tumor,train
Normal/Normal- (2031).jpg,Normal,train
Normal/Normal- (3248).jpg,Normal,train
Stone/Stone- (1015).jpg,Stone,train
Normal/Normal- (1469).jpg,Normal,train
Normal/Normal- (2034).jpg,Normal,train
Tumor/Tumor- (1135).jpg,Tumor,train
Cyst/Cyst- (1476).jpg,Cyst,train
Cyst/Cyst- (1024).jpg,Cyst,train
Cyst/Cyst- (1423).jpg,Cyst,train
Cyst/Cyst- (2287).jpg,Cyst,train
Normal/Normal- (2450).jpg,Normal,train
Cyst/Cyst- (2578).jpg,Cyst,train
Tumor/Tumor- (1635).jpg,Tumor,train
Tumor/Tumor- (1624).jpg,Tumor,train
Cyst/Cyst- (2034).jpg,Cyst,train
Normal/Normal- (2109).jpg,Normal,train
Stone/Stone- (1296).jpg,Stone,train
Normal/Normal- (1838).jpg,Normal,train
Normal/Normal- (2545).jpg,Normal,train
Stone/Stone- (1083).jpg,Stone,train
Normal/Normal- (2167).jpg,Normal,train
Tumor/Tumor- (2023).jpg,Tumor,train
Cyst/Cyst- (1274).jpg,Cyst,train
Normal/Normal- (1373).jpg,Normal,train
Normal/Normal- (1166).jpg,Normal,train
Normal/Normal- (2347).jpg,Normal,train
Cyst/Cyst- (1088).jpg,Cyst,train
Cyst/Cyst- (2371).jpg,Cyst,train
Tumor/Tumor- (1108).jpg,Tumor,train
Normal/Normal- (2705).jpg,Normal,train
Tumor/Tumor- (1279).jpg,Tumor,train
Cyst/Cyst- (2094).jpg,Cyst,train
Cyst/Cyst- (261).jpg,Cyst,train
Cyst/Cyst- (1285).jpg,Cyst,train
Cyst/Cyst- (157).jpg,Cyst,train
Normal/Normal- (2939).jpg,Normal,train
Cyst/Cyst- (2086).jpg,Cyst,train
Cyst/Cyst- (1597).jpg,Cyst,train
Cyst/Cyst- (246).jpg,Cyst,train
Normal/Normal- (1081).jpg,Normal,train
Normal/Normal- (2878).jpg,Normal,train
Tumor/Tumor- (12).jpg,Tumor,train
Normal/Normal- (1621).jpg,Normal,train
Normal/Normal- (1382).jpg,Normal,train
Normal/Normal- (3067).jpg,Normal,train
Tumor/Tumor- (1035).jpg,Tumor,train
Normal/Normal- (2099).jpg,Normal,train
Stone/Stone- (1301).jpg,Stone,train
Stone/Stone- (1055).jpg,Stone,train
Normal/Normal- (1149).jpg,Normal,train
Cyst/Cyst- (2523).jpg,Cyst,train
Cyst/Cyst- (227).jpg,Cyst,train
Cyst/Cyst- (1610).jpg,Cyst,train
Normal/Normal- (1341).jpg,Normal,train
Tumor/Tumor- (120).jpg,Tumor,train
